,GISJOIN,Accessories,Active Life,American (New),American (Traditional),Apartments,Appliances,Appliances & Repair,Arts & Crafts,Arts & Entertainment,Asian Fusion,Auto Detailing,Auto Glass Services,Auto Parts & Supplies,Auto Repair,Automotive,Bagels,Bakeries,Banks & Credit Unions,Barbeque,Barbers,Bars,Beauty & Spas,"Beer, Wine & Spirits",Bikes,Body Shops,"Books, Mags, Music & Video",Bookstores,Breakfast & Brunch,Buffets,Burgers,Cafes,Car Dealers,Car Rental,Car Wash,Carpet Cleaning,Caterers,Chicken Wings,Chinese,Chiropractors,Churches,Cinema,Coffee & Tea,Contractors,Convenience Stores,Cosmetic Dentists,Cosmetics & Beauty Supply,Day Spas,Delis,Dentists,Department Stores,Desserts,Diners,Discount Store,Dive Bars,Doctors,Donuts,Drugstores,Dry Cleaning & Laundry,Education,Electronics,Ethnic Food,Event Planning & Services,Eyelash Service,Eyewear & Opticians,Family Practice,Fashion,Fast Food,Financial Services,Fitness & Instruction,Florists,Flowers & Gifts,Food,Furniture Stores,Gas & Service Stations,General Dentistry,Gluten-Free,Golf,Greek,Grocery,Gyms,Hair Removal,Hair Salons,Hair Stylists,Hardware Stores,Health & Medical,Health Markets,Heating & Air Conditioning/HVAC,Hobby Shops,Home & Garden,Home Cleaning,Home Decor,Home Services,Hot Dogs,Hotels,Hotels & Travel,IT Services & Computer Repair,Ice Cream & Frozen Yogurt,Indian,Insurance,Italian,Japanese,Jewelry,Juice Bars & Smoothies,Landscaping,Latin American,Local Services,Lounges,Makeup Artists,Massage,Massage Therapy,Medical Centers,Mediterranean,Men's Clothing,Mexican,Middle Eastern,Mobile Phones,Movers,Music Venues,Nail Salons,Nightlife,Notaries,Nurseries & Gardening,Oil Change Stations,Optometrists,Parks,Party & Event Planning,Performing Arts,Pet Boarding/Pet Sitting,Pet Groomers,Pet Services,Pet Stores,Pet Training,Pets,Photographers,Pizza,Plumbing,Printing Services,Professional Services,Public Services & Government,Pubs,Real Estate,Real Estate Services,Religious Organizations,Restaurants,Salad,Sandwiches,Seafood,Self Storage,Sewing & Alterations,Shipping Centers,Shoe Stores,Shopping,Skin Care,Southern,Specialty Food,Specialty Schools,Sporting Goods,Sports Bars,Sports Wear,Steakhouses,Sushi Bars,Tanning,Tattoo,Tex-Mex,Thai,Thrift Stores,Tires,Tobacco Shops,Toy Stores,Trainers,Transportation,Urgent Care,"Used, Vintage & Consignment",Vape Shops,Vegetarian,Venues & Event Spaces,Veterinarians,Vietnamese,Wine Bars,Women's Clothing,Yoga
41,G0400130061009,3.0,4.33333333333,3.79381443299,3.38942307692,,,,,,3.94285714286,,,,2.47826086957,3.25,,3.125,3.66666666667,3.96666666667,4.33333333333,3.69798657718,4.03597122302,3.27272727273,3.25,,3.6,,3.33333333333,,3.35714285714,3.125,,,,,,2.35714285714,2.90909090909,,,,4.0,,3.68421052632,4.0,2.53333333333,4.0,,4.0,3.56666666667,,,4.0,,2.0,,2.33333333333,2.85714285714,,1.66666666667,,4.85714285714,4.39393939394,,1.44444444444,3.53333333333,1.96774193548,3.66666666667,4.875,2.3125,2.3125,3.6214953271,,4.61538461538,4.0,4.25,,,3.17021276596,,,4.38983050847,4.38461538462,3.66666666667,3.30303030303,,,2.85714285714,3.61538461538,,3.57142857143,5.0,4.25531914894,4.85714285714,4.85714285714,,3.75510204082,,,3.51327433628,,,4.42857142857,,,3.4,,,4.42105263158,,,,3.0,3.58333333333,,1.66666666667,,,4.24050632911,3.69798657718,2.75,,2.125,,,,,,4.27272727273,4.22222222222,4.0,4.0,4.5,,3.73493975904,,3.375,,,,,,,3.48682559598,,2.0,3.30769230769,,4.2,2.75,3.14285714286,3.1875,,4.25,4.2,,3.54545454545,3.74509803922,4.0,3.32978723404,2.97872340426,3.82352941176,,2.5,,3.8,2.125,,2.75,,,3.0,,,,,4.72727272727,,,3.0,5.0
42,G0400130061010,,3.93103448276,3.69811320755,3.31343283582,,,,,3.33333333333,,,,,,,,,,,,3.62307692308,4.46511627907,4.48484848485,,,,,,,,,,,,,,4.0,,,,,3.38857142857,,,3.66666666667,,4.29411764706,,3.66666666667,4.0,,,,,,,,,,,,4.00952380952,4.66666666667,,,4.33333333333,,,5.0,5.0,5.0,3.58293838863,,,3.66666666667,,3.90265486726,,,,,4.5,5.0,,4.0,,,5.0,,,,4.2,,3.98039215686,3.98039215686,,,,,2.94736842105,3.71875,,,,,,3.42857142857,,4.21428571429,4.66666666667,,,,3.33333333333,3.4,,,,5.0,3.61654135338,,,,,,,,5.0,,5.0,,,5.0,,3.43085106383,4.63636363636,,,4.0,4.48484848485,,,,3.42334494774,,,,,,,,3.8,4.32352941176,,,,3.46153846154,,5.0,2.71428571429,,,,,,,,,,5.0,,,,,,,,,,5.0,
43,G0400130061011,,,,,,,,,,,,,,,3.66666666667,,,,,,,2.375,,,,,,,,,,,,,,,,3.21428571429,,,,,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,2.33333333333,,,,,3.25,,,,,,,3.25,,,,,,,,,,,,,3.4,,,5.0,,,,,4.2,,,,,,5.0,,,,,,,,,,,,,2.375,,,,,,,5.0,,,,,,,,,4.2,5.0,,,,,,,,3.60714285714,,2.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,G0400130061012,3.0,3.79220779221,2.35714285714,3.2637075718,,3.41666666667,,1.71428571429,2.2,3.85654008439,,3.75,4.35,4.25,3.64166666667,4.38888888889,4.17142857143,4.2,1.66666666667,4.76470588235,3.31766917293,4.04864864865,,,,4.23076923077,4.23076923077,3.64577656676,2.82926829268,3.24137931034,4.18181818182,,2.1,2.53488372093,,,2.89887640449,3.48387096774,4.57142857143,4.64285714286,2.2,4.416,,4.3,5.0,2.45454545455,3.52380952381,,5.0,2.64285714286,3.86363636364,3.41052631579,2.46153846154,,3.37931034483,,5.0,,,3.41666666667,,3.96875,,4.0,,2.85714285714,3.17948717949,4.2,3.69491525424,2.0,2.0,4.11232876712,3.30434782609,4.3,5.0,3.51111111111,4.11111111111,3.52631578947,2.375,3.69642857143,,4.08791208791,,,3.76595744681,,,1.71428571429,3.36842105263,,,3.66666666667,,3.86206896552,3.41025641026,,3.91304347826,3.65,,3.42592592593,3.68010752688,3.71428571429,4.18181818182,,,4.66666666667,3.70796460177,,5.0,,,3.52631578947,,2.88932806324,,,3.66666666667,,3.22857142857,3.31766917293,,,4.44444444444,3.33333333333,,5.0,,,,,,,4.88888888889,,3.27272727273,,,,,,,,4.64285714286,3.40385387395,,3.41666666667,3.1875,,,,5.0,3.12345679012,,,,,2.5,3.21428571429,,3.0,3.8625,,4.5,,3.95384615385,,4.24242424242,,4.25,3.625,,3.83333333333,,,,4.3,4.88888888889,3.83561643836,,2.8,
45,G0400130061013,,,,,,,,,,,,,5.0,,5.0,,,,,,,3.8,,,,,,,,2.1,,,,,,,,3.8679245283,,,,,,,,,,,5.0,,,,,,,,4.16666666667,,,,,,,,,,3.38461538462,,,,,4.27272727273,,,5.0,,,,4.16666666667,,,3.8,,,5.0,,5.0,,,,,4.42857142857,,,,,4.4,,,,,,,3.66666666667,,,,,,,,,,3.69047619048,,,,,,,,,,,,,,,,,,,,,4.08333333333,,,,,,,,,3.77124183007,,,,,,,,4.16666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,G0400130061014,,3.64285714286,1.375,2.89830508475,,,,,,3.9552238806,,,,,,,,,3.83333333333,,1.375,2.5,,,,,,,,,,,,,,,2.8,,5.0,,,4.5,,3.38461538462,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.38461538462,3.38461538462,3.86956521739,,,,,4.29411764706,,3.38461538462,2.4375,,,,,4.69230769231,,,,,,,2.33333333333,,,,,4.5,,,,,,,,,,,,,4.55555555556,5.0,,,2.89830508475,,,,,2.5,1.375,,,,,,,,,,,,,,,2.25,,,2.33333333333,,,,,,3.48339483395,,,,,,,,4.15384615385,,,,,4.29411764706,1.375,,,,,,,3.77528089888,,,5.0,,2.4375,,,,,,,,,,,4.55555555556
47,G0400130061015,,,1.44444444444,,,,,3.375,,3.39024390244,,,,,2.20930232558,,,,4.5,,2.64516129032,3.85416666667,,5.0,,,,,4.17543859649,3.375,,,,2.20930232558,,,,3.39024390244,,,,,,,,3.73684210526,4.08333333333,,,,,,,,4.125,,,,,,,,,,,3.14285714286,3.5,,,,,3.625,,,,,,,3.625,,,4.3,,,4.125,,,,4.33333333333,,4.33333333333,4.22222222222,,,,,,4.17543859649,,3.81967213115,,3.14285714286,,,,2.0,,,3.6,,4.125,,3.14285714286,3.26785714286,,,,,3.6875,2.64516129032,,,,,,,,,,,,,,,3.73333333333,,2.0,2.0,,,,,,3.69418960245,,,,,,2.0,,4.13333333333,,,,,5.0,3.375,,1.44444444444,,,,,,,,,,,,4.125,,,,,,,2.5,,
48,G0400130061016,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,G0400130061018,,5.0,,,,,,,,,,,,,,,,,,,,3.83333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,2.33333333333,,,,,,,,,,,,,,2.15625,,,,,3.83333333333,,,,,,,,,,,,,,,,2.33333333333,,,,,,,,,3.0,,,,,,,,2.83333333333,,,,,,,,,3.89230769231,,,,,,,,,5.0,,,,,,,,,,,
50,G0400130061019,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,G0400130061020,,4.13636363636,,3.0,,,,,,,,4.0,,4.7,3.35714285714,,4.4,,,4.6,2.33333333333,4.16,4.2,4.11111111111,,,,,,3.85714285714,,,,2.15789473684,,,3.25,3.91428571429,5.0,,,4.44230769231,,3.0,,3.0,5.0,,4.0,,,,,,2.83333333333,,3.07692307692,,,,,,,3.2,2.0,,3.5,3.0,4.14285714286,3.33333333333,3.33333333333,4.34090909091,,,,,,,3.27272727273,3.0,5.0,,,,3.27272727273,,,,5.0,,,2.71428571429,,,2.375,,4.89285714286,,3.0,3.46835443038,,,,,,,,,,1.0,,,,,,,,,4.66666666667,2.33333333333,,,,3.2,4.66666666667,,,,,,5.0,,5.0,,3.26829268293,,,,,,,,,3.92307692308,,3.15384615385,4.6,,,,,3.51428571429,5.0,,,,4.11111111111,2.33333333333,,,,,,,4.39784946237,,,,,,1.75,2.0,,,,,,,,,5.0
52,G0400130061021,,5.0,,,,,,,4.0,,,,,,,,3.83333333333,,,,,2.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,3.83333333333,4.66666666667,,,,,,,,,,,,,,,,,3.5,,,5.0,,,3.83333333333,,,,,,,,,,2.8,3.66666666667,,4.66666666667,,,,,,,3.25,,,,,,,,3.81818181818,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.82,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,
53,G0400130061022,,,,,2.0,,,,,,,,,,,,,,,,4.08333333333,3.47169811321,4.18181818182,,,,,,,,,,,,,,,,,,,,,,,,3.35714285714,,4.0,4.05128205128,,,,,4.33333333333,,3.125,,,,,,,,,4.05128205128,2.8,,,,,3.82352941176,4.18181818182,,,,,,3.6,,,,,,4.2,,,,4.18181818182,,4.18181818182,2.0,,,,,3.75,,,3.51428571429,,,,,,,,,,,,,,,,,,,3.47169811321,4.08333333333,,,,,,,,,3.0,3.0,3.0,3.0,3.0,,3.51428571429,,,,,,2.0,,,3.96153846154,,,,,,,,4.08,3.0,,,,,,,,4.28235294118,,,,,,,,,,,,,,,,,,4.08333333333,,
54,G0400130061023,,2.625,,,,,,,,,,,,,,,,,,,4.17142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17142857143,,,,,,,,,,,,,,,2.625,,,,,,,,,,,2.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.625,,,,,,,,,,,
55,G0400130061024,,,,,,,,,3.51351351351,,,,,4.23076923077,4.23076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16666666667,,,,,,,,,,,,,,,5.0,,,,,5.0,,,1.0,,4.16666666667,,,4.17741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17741935484,,,,,,,,,4.17741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
56,G0400130061025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,G0400130061026,,,,,,,,,,,,,,,,,5.0,4.33333333333,,,,3.85714285714,,,,,,,,2.0,,,,,,,,3.87234042553,,,,3.0,,,,,,,,4.0,,,,,,3.06666666667,,2.125,,,,,,,,4.0,2.84090909091,4.33333333333,,,,3.27272727273,,,,,,,,,,,,,5.0,,,,2.5,,,,,,,,,,,,,,,,,2.125,,,,,,,,3.3,,,,,3.85714285714,,,,,,,,,4.64285714286,4.64285714286,4.64285714286,1.66666666667,,3.94594594595,,,,,,,,,,,3.68075117371,,3.76086956522,,,,,,3.66666666667,,,,,,,,,,,,3.3,,,,,,,,,,,,,4.17647058824,,,,
58,G0400130061027,,,,2.90243902439,,,,,,,,,3.16666666667,,3.12903225806,2.33333333333,,,,3.2,2.97959183673,3.73684210526,,,,,,,,3.48275862069,,,,3.10526315789,,,,,,4.83333333333,,,,,,,,2.33333333333,,,,,3.0,,,,,,,,,3.0,,,,,3.39215686275,,,,,4.39130434783,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,3.90196078431,,,,,,,,,,,,,,2.86956521739,,,,,3.92857142857,2.97959183673,,,,,,,,,1.8,1.8,,,1.8,,3.59090909091,,,,3.25,,,,4.83333333333,3.34982332155,,3.90196078431,,,,,,3.0,,,,,,3.375,,,,,,,,,3.16666666667,,,,,,,,,,,,,,
59,G0400130061028,,3.98,,3.38009049774,,,4.0,,4.0,3.96788990826,,,,4.33333333333,3.21739130435,,3.49438202247,,,,,4.03658536585,,,,,,,,3.07547169811,3.0,,,,,,,3.21428571429,2.5,,,4.43636363636,,,,,2.375,3.32608695652,,,3.6,,,,3.86486486486,,4.0,,5.0,,,4.3,3.78571428571,4.0,,,3.22388059701,5.0,3.63333333333,,,3.79203539823,,,,,,3.59459459459,,3.63333333333,4.93333333333,4.45652173913,4.55555555556,,3.76595744681,,,,,,,,4.14814814815,4.3,4.3,,4.11627906977,,,3.5390625,,,,,,4.45,,,,,3.875,,,4.27586206897,,,,,3.12,,,,2.94736842105,3.66666666667,4.5,,,,5.0,5.0,,,5.0,,3.33333333333,,,5.0,4.33333333333,,,,,3.66045272969,,3.91349480969,3.46296296296,5.0,,,,4.0,5.0,,,,4.0,,,3.265625,,2.8,,,,,,,,,,,,,,4.0,,4.14772727273,,,
60,G0400130061029,,5.0,,3.03703703704,,2.54838709677,,,,,1.94642857143,,,5.0,2.58904109589,,,,,3.71428571429,,3.60377358491,,,,4.33333333333,4.33333333333,,,,,,,1.94642857143,,,,,,,,4.45238095238,,,,2.71428571429,3.75,,,2.96428571429,,,,,,1.66666666667,4.4,,,2.76470588235,,4.0,,,,2.96428571429,3.5,,5.0,,,4.39583333333,,,,,,4.07142857143,4.35185185185,5.0,3.8125,,,,4.06666666667,,,,2.54838709677,,,3.46428571429,,4.0,4.0,,,,,3.69387755102,3.34736842105,,,,,3.9,,,3.6875,4.06666666667,,,,3.46875,,2.76470588235,,,3.8125,,,,1.94642857143,,,,,,,4.93333333333,,,4.93333333333,,,,4.0,3.125,,,,,,3.4815498155,,,2.42857142857,,,4.0,,2.9793814433,3.6875,,,,,,,3.30588235294,,,,2.93333333333,,,5.0,,4.33333333333,5.0,,,,,,,,,,,
61,G0400130061030,,,,,,,,,,,,5.0,,,5.0,,,,,,,,,,,,,,,,,,,,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92,,4.92,,,,,,,,,,,,,,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,G0400130061031,,,,,,,,,,,,,2.63157894737,2.63157894737,2.75,,,,,,,3.5,,,,,,3.32142857143,,3.32142857143,,2.75,,,4.66666666667,,,,,,,4.25,,,,,,,3.22222222222,3.4375,,,,,,,,,,,,,,,,3.80952380952,,,,,,3.30555555556,,,,,,,3.1875,,,3.5,,,3.22222222222,,,,,4.66666666667,,4.66666666667,,,,,,,,,,,,,,4.66666666667,,,,,,,,2.93939393939,,,,,,,,,,,,,,,,,,,,,2.36,,,4.66666666667,,,,,,3.10588235294,,,,,,,,3.80952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
63,G0400130061032,,,,,,,,,,,,,,5.0,5.0,,,3.33333333333,,,,5.0,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,2.85714285714,3.33333333333,,,,5.0,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85714285714,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,G0400130061033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,2.75,,,,,4.83333333333,,,,,,,,,,2.75,,,4.0,,,,2.75,,,,,,4.0,,,,,,,,,,,,,,,3.66666666667,,,,,,,,,,,,,,3.39473684211,,,,,,,,,,,,4.83333333333,,,,,,,,,3.66666666667,,,,,,,,,3.54651162791,,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,G0400130061034,,,3.75,3.75,,,,,,,,,,,,,,,,,,3.11111111111,,,,,,,,,,,,,4.9375,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,,,,,,,,,3.18518518519,,,,,3.5,,,,,,,3.5,,,,,,,,4.89473684211,,4.33333333333,4.9375,,4.91428571429,,,,,,,,3.75,,,,,,4.30769230769,,,,,,,,2.625,,,,,3.11111111111,,3.0,,,,,,,,,,,,4.08333333333,,3.38461538462,,3.0,,,,,,,3.52272727273,,3.11111111111,,,,3.0,,3.57575757576,,,,,,,,,,,,2.625,,,,,,,,,,,,,4.08333333333,,,,
66,G0400130061035,,5.0,,,,,,,,,,,,,,,,2.33333333333,,,,3.21428571429,,,,,,,,1.53846153846,,,,,,,,2.675,,,,4.2,,,1.0,,2.83333333333,,1.0,,,,,,,,,,,,,,,3.0,,,1.53846153846,2.33333333333,5.0,,,3.41176470588,,,1.0,,,,3.08333333333,5.0,,3.9,,,2.33333333333,,,,,,,2.33333333333,,,,,,,,,,,,,,4.83333333333,,,,,,,,,,,,,2.83333333333,,,,,3.0,,,,,,,,,,,,,,,,,2.33333333333,,,2.39622641509,,,,,,4.83333333333,,3.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,
67,G0400130061036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,4.91666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,G0400130061037,,3.5,3.8515625,,,,4.66666666667,,,,,,,,3.16666666667,,,,,,,4.05,,,,,,,,,,,,,,,,,,,,4.5,5.0,,,,,,,,,,,,,,,,,,,4.66666666667,4.13333333333,,,,3.1,,,,,3.46666666667,,3.16666666667,,,,,2.375,,,3.8,,,,,,,,,,5.0,,,,,4.8,,,,,,,,,4.66666666667,,,,,,,,,,,,,4.13333333333,,,,,,,,,5.0,,5.0,,,5.0,,,,,,,,,,,3.79577464789,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,G0400130061038,,5.0,,,,,,,,,,,,,,,,,,5.0,5.0,4.0,,,,,,,,3.58333333333,,,,,,,1.83333333333,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,3.58333333333,,,,,,,,,,,,,,3.23076923077,,,,,,,,,,,5.0,,,,,,,,1.83333333333,,5.0,,,,,,,,,,,5.0,,,,,,3.23076923077,5.0,,,,,,,,,,5.0,,,5.0,,1.83333333333,,,,,5.0,,,,3.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,G0400130061039,,3.45977011494,3.33333333333,2.70769230769,,,,,3.5,,,,,,,,,,,,2.99509803922,,3.30555555556,,,,,,,2.875,,,,,,,2.45283018868,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,3.68674698795,,,,,,,,1.25,,,,,,,,,,,,,2.875,,,,3.92857142857,,,,,,3.55555555556,,,3.66666666667,3.56626506024,,,,,,,3.66197183099,,,,,,2.99509803922,,,,,,,,,,,,,,,2.96296296296,,,,,,,,,3.26351351351,3.55555555556,3.25925925926,,3.66666666667,,,,,,,4.16666666667,,,2.56730769231,,,,,,,,,,,,,,,,,,,,,,,
71,G0400130061040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,G0400130061041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,G0400130061042,,2.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66666666667,,,,,,,,,,,,,,,2.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66666666667,,,,,
74,G0400130061043,,4.58333333333,3.83333333333,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,2.375,5.0,,,,,,,,,,,,,,,,,,2.33333333333,,,,,,,,,,,,,,,,,,3.83333333333,,,,,3.8,,,,,,,2.6,,,,,,2.33333333333,,,,,,,,3.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,3.52631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,G0400130061044,,4.375,,,,,,,,,,,,3.4,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,G0400130061045,,3.95930232558,,,,,,,,,,,,,5.0,,,,3.0,,3.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,3.33333333333,,,,,,,,2.6,,,,,,,5.0,,,,,,,,,,,,,,5.0,3.33333333333,,,,,,,,,,,,,3.33333333333,,,,,,,,,,,,,,,,,,,2.5,,,,,3.06451612903,,,3.33333333333,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,G0400130061046,,4.66666666667,3.0,,,,,,,,,,,,,,,,,3.33333333333,4.1875,3.33333333333,,4.625,,,,,,,,,,,,,3.25,,,,,3.57142857143,,,,,,4.5,,,,,,,,,,,,,,,,,,,3.05882352941,,4.66666666667,,,3.57142857143,,,,,,,,,,,,,4.66666666667,,,,,,,,,,,,,,,3.25,3.8431372549,,,,,,,,,4.66666666667,,,,3.27272727273,,,,,,4.1875,,,,,,,,,,,,,,,3.66666666667,,,,,,,,,3.58823529412,,,,,,,,4.625,,,,,4.625,4.1875,,,3.8431372549,,,3.83333333333,,,,,,4.66666666667,,,,,,,,,,,
78,G0400130061047,,,,,,,,,,,,,,,,,,2.5,,,,4.54545454545,,,,,,,,,,,,,,,2.83333333333,3.5625,,,,3.5,,,,,,,,,,,,,,,,2.5,,,,,,,,,2.83333333333,2.5,,,,3.5,,,,,,,,,,4.54545454545,,4.0,4.66666666667,,,,4.0,,,,,,,,,,,,,,,,,2.5,,,,,,,,3.5,,,,,,,,,,,,,,,3.96153846154,3.96153846154,,,3.96153846154,,3.68421052632,,,,,,,,,3.54166666667,,,,,,,,3.75,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
79,G0400130061100,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,3.70588235294,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
80,G0400130061200,,3.29268292683,3.26923076923,3.53174603175,,2.7,3.85714285714,,,,1.75,,,3.875,3.72413793103,4.28571428571,5.0,,4.25,,4.66666666667,3.79047619048,,,4.75,2.0,,3.43103448276,2.22222222222,4.13043478261,,,,4.0,,,3.25,3.33333333333,4.84615384615,,,4.625,,2.83333333333,4.05263157895,3.25,3.6,,4.05263157895,2.32,4.625,,4.5,,2.2,,3.14285714286,4.33333333333,,2.82352941176,3.44117647059,3.10526315789,,,,2.32,3.89189189189,3.0,3.0,,,3.5078125,2.375,,4.05263157895,,,4.11956521739,2.92727272727,2.57142857143,4.16666666667,3.44,,2.7,4.125,,,5.0,2.55555555556,,,2.85714285714,,3.57142857143,3.6,,,,3.0,3.66666666667,,,,,,4.12,4.66666666667,,,,,,,4.20895522388,,2.85714285714,,,3.94444444444,4.66666666667,,2.7,3.28571428571,4.66666666667,,,,3.33333333333,3.33333333333,3.33333333333,3.33333333333,3.33333333333,3.35483870968,,2.04761904762,,5.0,2.85714285714,3.0,,,,,3.84028605483,,2.86956521739,1.0,,,,,3.07692307692,,,3.44117647059,,,,,,,4.0,3.75,,,,,5.0,5.0,2.57142857143,3.66666666667,,,,,2.66666666667,3.42857142857,,,,
