,GISJOIN,Accessories,Active Life,American (New),American (Traditional),Apartments,Appliances,Appliances & Repair,Arts & Crafts,Arts & Entertainment,Asian Fusion,Auto Detailing,Auto Glass Services,Auto Parts & Supplies,Auto Repair,Automotive,Bagels,Bakeries,Banks & Credit Unions,Barbeque,Barbers,Bars,Beauty & Spas,"Beer, Wine & Spirits",Bikes,Body Shops,"Books, Mags, Music & Video",Bookstores,Breakfast & Brunch,Buffets,Burgers,Cafes,Car Dealers,Car Rental,Car Wash,Carpet Cleaning,Caterers,Chicken Wings,Chinese,Chiropractors,Churches,Cinema,Coffee & Tea,Contractors,Convenience Stores,Cosmetic Dentists,Cosmetics & Beauty Supply,Day Spas,Delis,Dentists,Department Stores,Desserts,Diners,Discount Store,Dive Bars,Doctors,Donuts,Drugstores,Dry Cleaning & Laundry,Education,Electronics,Ethnic Food,Event Planning & Services,Eyelash Service,Eyewear & Opticians,Family Practice,Fashion,Fast Food,Financial Services,Fitness & Instruction,Florists,Flowers & Gifts,Food,Furniture Stores,Gas & Service Stations,General Dentistry,Gluten-Free,Golf,Greek,Grocery,Gyms,Hair Removal,Hair Salons,Hair Stylists,Hardware Stores,Health & Medical,Health Markets,Heating & Air Conditioning/HVAC,Hobby Shops,Home & Garden,Home Cleaning,Home Decor,Home Services,Hot Dogs,Hotels,Hotels & Travel,IT Services & Computer Repair,Ice Cream & Frozen Yogurt,Indian,Insurance,Italian,Japanese,Jewelry,Juice Bars & Smoothies,Landscaping,Latin American,Local Services,Lounges,Makeup Artists,Massage,Massage Therapy,Medical Centers,Mediterranean,Men's Clothing,Mexican,Middle Eastern,Mobile Phones,Movers,Music Venues,Nail Salons,Nightlife,Notaries,Nurseries & Gardening,Oil Change Stations,Optometrists,Parks,Party & Event Planning,Performing Arts,Pet Boarding/Pet Sitting,Pet Groomers,Pet Services,Pet Stores,Pet Training,Pets,Photographers,Pizza,Plumbing,Printing Services,Professional Services,Public Services & Government,Pubs,Real Estate,Real Estate Services,Religious Organizations,Restaurants,Salad,Sandwiches,Seafood,Self Storage,Sewing & Alterations,Shipping Centers,Shoe Stores,Shopping,Skin Care,Southern,Specialty Food,Specialty Schools,Sporting Goods,Sports Bars,Sports Wear,Steakhouses,Sushi Bars,Tanning,Tattoo,Tex-Mex,Thai,Thrift Stores,Tires,Tobacco Shops,Toy Stores,Trainers,Transportation,Urgent Care,"Used, Vintage & Consignment",Vape Shops,Vegetarian,Venues & Event Spaces,Veterinarians,Vietnamese,Wine Bars,Women's Clothing,Yoga
40,G0400130060904,,,,,,,,,,,,,,,,,,,13.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,G0400130061009,6.66666666667,10.75,6.75257731959,6.90384615385,,,,,,6.08571428571,,,,5.39130434783,5.66666666667,,5.25,8.66666666667,8.83333333333,5.88888888889,7.42281879195,9.4964028777,8.0,5.25,,5.8,,7.01851851852,,6.53571428571,5.25,,,,,,4.71428571429,4.65454545455,,,,8.0,,4.42105263158,10.0,3.2,9.59090909091,,10.0,6.36666666667,,,4.66666666667,,3.0,,3.5,4.42857142857,,4.0,,5.57142857143,10.6363636364,,2.22222222222,6.11111111111,3.25806451613,8.66666666667,13.5,3.9375,3.9375,7.23364485981,,6.15384615385,10.0,11.5,,,6.93617021277,,,9.52542372881,8.11538461538,13.6666666667,7.81818181818,,,5.0,10.0769230769,,7.0,7.14285714286,8.76595744681,5.57142857143,5.57142857143,,6.28571428571,,,5.56637168142,,,11.0952380952,,,4.65,,,16.7894736842,,,,6.66666666667,5.26851851852,,4.0,,,9.11392405063,7.42281879195,4.25,,4.25,,,,,,6.36363636364,6.38888888889,6.4,6.4,9.65,,5.85542168675,,4.125,,,,,,,6.17440401506,,4.5,4.80769230769,,5.8,4.25,5.0,5.40625,,11.5,4.8,,4.36363636364,7.04901960784,4.25,5.77659574468,4.97872340426,10.5882352941,,3.6,,4.6,4.25,,2.75,,,8.75,,,,,12.3181818182,,,6.66666666667,18.0
42,G0400130061010,,7.48275862069,6.15094339623,6.12686567164,,,,,30.0,,,,,,,,,,,,6.19230769231,8.6976744186,7.39393939394,,,,,,,,,,,,,,9.83333333333,,,,,6.74285714286,,,4.0,,12.1176470588,,5.5,6.75,,,,,,,,,,,,7.81904761905,4.66666666667,,,6.16666666667,,,5.0,8.33333333333,8.33333333333,6.8672985782,,,5.5,,7.54867256637,,,,,6.95,8.33333333333,,5.22222222222,,,5.0,,,,8.6,,7.85294117647,7.85294117647,,,,,5.61403508772,7.890625,,,,,,4.71428571429,,10.0,4.66666666667,,,,5.73873873874,7.0,,,,5.0,6.72932330827,,,,,,,,6.66666666667,,6.66666666667,,,6.66666666667,,6.81382978723,5.36363636364,,,5.75,7.39393939394,,,,6.47909407666,,,,,,,,5.7,9.08823529412,,,,4.76923076923,,5.0,5.64285714286,,,,,,,,,,5.0,,,,,,,,,,5.0,
43,G0400130061011,,,,,,,,,,,,,,,5.33333333333,,,,,,,3.375,,,,,,,,,,,,,,,,6.39285714286,,,,,1.5,,,,,,,,,,,,,,,,,,,5.0,,,,,3.33333333333,,,,,5.25,,,,,,,5.25,,,,,,,,,,,,,3.6,,,8.33333333333,,,,,5.8,,,,,,6.25,,,,,,,,,,,,,3.375,,,,,,,5.0,,,,,,,,,5.8,5.0,,,,,,,,5.96428571429,,3.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,G0400130061012,6.75,9.09090909091,3.42857142857,6.25195822454,,5.33333333333,,4.57142857143,4.04,7.64978902954,,3.75,6.35,7.375,5.80833333333,9.17592592593,6.62857142857,8.0,3.66666666667,9.55882352941,6.42293233083,8.19459459459,,,,8.46153846154,8.46153846154,7.33514986376,7.87804878049,6.08620689655,7.78787878788,,4.0,4.58139534884,,,5.12359550562,6.68817204301,6.71428571429,6.07142857143,4.04,8.52,,6.9,20.0,5.09090909091,6.28571428571,,20.0,4.96428571429,9.61363636364,6.88947368421,4.0,,8.20689655172,,13.3333333333,,,5.33333333333,,7.25,,56.0,,5.4,5.92948717949,8.0,9.94915254237,2.66666666667,2.66666666667,7.95068493151,6.78260869565,6.9,20.0,5.33333333333,6.27777777778,6.80263157895,10.375,9.73214285714,,8.41758241758,,,9.04255319149,,,4.57142857143,6.36842105263,,,7.33333333333,,7.48275862069,6.58974358974,,8.4347826087,6.25,,6.31018518519,7.09946236559,5.85714285714,7.78787878788,,,4.66666666667,6.87610619469,,8.75,,,6.80263157895,,5.18577075099,,,7.33333333333,,5.91428571429,6.42293233083,,,8.0,21.3333333333,,5.0,,,,,,,9.77777777778,,6.08181818182,,,,,,,,6.07142857143,6.48253713368,,6.83333333333,4.5625,,,,7.5,6.53703703704,,,,,3.75,5.6038961039,,4.43548387097,7.640625,,13.25,,7.09230769231,,5.63636363636,,9.625,10.2142857143,,11.4166666667,,,,7.3,9.77777777778,6.56849315068,,4.66666666667,
45,G0400130061013,,,,,,,,,,,,,25.0,,25.0,,,,,,,4.0,,,,,,,,3.8,,,,,,,,5.66037735849,,,,,,,,,,,7.5,,,,,,,,6.83333333333,,,,,,,,,,5.05769230769,,,,,6.81818181818,,,7.5,,,,6.83333333333,,,4.0,,,7.5,,5.0,,,,,4.57142857143,,,,,6.8,,,,,,,4.0,,,,,,,,,,5.35714285714,,,,,,,,,,,,,,,,,,,,,13.2083333333,,,,,,,,,7.82352941176,,,,,,,,6.83333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,G0400130061014,,8.5,4.5,5.27118644068,,,,,,7.94029850746,,,,,,,,,7.7,,4.5,5.0,,,,,,,,,,,,,,,6.1,,5.0,,,15.2,,7.07692307692,,,,,,,,,,,,,,,,,,,,,,,,,9.48,7.07692307692,7.07692307692,10.6086956522,,,,,7.05882352941,,7.07692307692,8.0625,,,,,9.84615384615,,,,,,,8.0,,,,,15.2,,,,,,,,,,,,,12.0,5.0,,,5.27118644068,,,,,5.0,4.5,,,,,,,,,,,,,,,4.125,,,8.0,,,,,,6.61623616236,,,,,,,,7.87179487179,,,,,7.05882352941,4.5,,,,,,,6.61797752809,,,10.5555555556,,8.0625,,,,,,,,,,,12.0
47,G0400130061015,,,3.55555555556,,,,,4.125,,5.26829268293,,,,,3.97674418605,,,,9.0,,4.8064516129,6.1875,,11.3333333333,,,,,10.5350877193,5.0,,,,3.97674418605,,,,5.26829268293,,,,,,,,7.0,7.16666666667,,,,,,,,14.875,,,,,,,,,,,6.71428571429,5.36363636364,,,,,8.2,,,,,,,8.2,,,6.6,,,14.875,,,,7.0,,7.0,5.11111111111,,,,,,10.5350877193,,6.31147540984,,6.71428571429,,,,4.0,,,5.6,,14.875,,6.71428571429,5.83928571429,,,,,5.625,4.8064516129,,,,,,,,,,,,,,,6.33333333333,,4.0,4.0,,,,,,7.47400611621,,,,,,4.0,,7.93333333333,,,,,11.3333333333,5.0,,3.55555555556,,,,,,,,,,,,14.875,,,,,,,6.16666666667,,
48,G0400130061016,,,,,5.57142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,G0400130061018,,7.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,3.66666666667,,,,,,,,,,,,,,4.15625,,,,,6.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.47407407407,,,,,,,,4.66666666667,,,,,,,,,6.92307692308,,,,,,,,,7.0,,,,,,,,,,,
50,G0400130061019,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,G0400130061020,,8.72727272727,,6.33333333333,,,,,,,,9.75,,5.7,5.80952380952,,6.62,,,6.4,7.66666666667,6.12,6.0,10.4444444444,,,,,,5.0,,,,2.84210526316,,,5.375,8.45714285714,6.25,,,6.93269230769,,4.75,,4.75,6.25,,4.25,,,,,,4.16666666667,,5.46153846154,,,,,,,6.2,2.66666666667,,5.58333333333,6.25,8.07142857143,3.33333333333,3.33333333333,6.55113636364,,,,,,,4.81818181818,10.5,6.25,,,,4.77272727273,,,,5.0,,,6.42857142857,,,4.375,,6.82142857143,,6.25,6.87341772152,,,,,,,,,,2.33333333333,,,,,,,,,8.66666666667,7.66666666667,,,,6.2,8.0,,,,,,7.5,,7.5,,6.41463414634,,,,,,,,,7.90909090909,,5.76923076923,13.2333333333,,,,,6.45714285714,6.25,,,,10.4444444444,7.66666666667,,,,,,,7.33333333333,,,,,,2.5,2.66666666667,,,,,,,,,6.25
52,G0400130061021,,5.0,,,,,,,4.0,,,,,,,,9.33333333333,,,,,4.73333333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.33333333333,4.66666666667,,,,,,,,,,,,,,,,,6.5,,,5.0,,,9.33333333333,,,,,,,,,,4.8,4.33333333333,,4.66666666667,,,,,,,5.5,,,,,,,,7.15909090909,,,,,,,,,,,,,,,,,,,4.83333333333,,,,,,,,,,,,,,,,,,,,6.0,,,,,7.42,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,
53,G0400130061022,,,,,5.0,,,,,,,,,,,,,,,,11.25,6.41509433962,9.27272727273,,,,,,,,,,,,,,,,,,,,,,,,6.07142857143,,5.75,7.53846153846,,,,,7.83333333333,,4.0,,,,,,,,,7.53846153846,5.1,,,,,7.38235294118,9.27272727273,,,,,,7.13333333333,,,,,,7.0,,,,9.27272727273,,9.27272727273,5.0,,,,,5.25,,,6.34285714286,,,,,,,,,,,,,,,,,,,6.41509433962,11.25,,,,,,,,,3.25,3.25,3.25,3.25,3.25,,6.34285714286,,,,,,5.0,,,7.08461538462,,,,,,,,7.92,3.8,,,,,,,,7.62352941176,,,,,,,,,,,,,,,,,,11.25,,
54,G0400130061023,,5.625,,,,,,,,,,,,,,,,,,,9.05714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.05714285714,,,,,,,,,,,,,,,5.625,,,,,,,,,,,5.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.05714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.625,,,,,,,,,,,
55,G0400130061024,,,,,,,,,6.64864864865,,,,,6.46153846154,6.46153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66666666667,,,,,,,,,,,,,,,8.33333333333,,,,,8.33333333333,,,1.875,,6.66666666667,,,7.74193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.74193548387,,,,,,,,,7.74193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,1.875,,,,,,,,,,
56,G0400130061025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,G0400130061026,,,,,,,,,,,,,,,,,8.33333333333,7.0,,,,8.57142857143,,,,,,,,4.125,,,,,,,,6.6524822695,,,,6.31578947368,,,,,,,,9.57142857143,,,,,,6.6,,2.25,,,,,,,,9.57142857143,4.11363636364,7.0,,,,6.59090909091,,,,,,,,,,,,,7.5,,,,3.75,,,,,,,,,,,,,,,,,2.25,,,,,,,,3.3,,,,,8.57142857143,,,,,,,,,6.64285714286,6.64285714286,6.64285714286,2.33333333333,,7.32432432432,,,,,,,,,,,6.56807511737,,7.86956521739,,,,,,8.27777777778,,,,,,,,,,,,3.3,,,,,,,,,,,,,9.64705882353,,,,
58,G0400130061027,,,,5.9756097561,,,,,,,,,4.58333333333,,5.83870967742,8.33333333333,,,,3.4,5.81632653061,6.68421052632,,,,,,,,7.15517241379,,,,6.63157894737,,,,,,22.8333333333,,,,,,,,8.33333333333,,,,,3.75,,,,,,,,,3.75,,,,,7.43137254902,,,,,6.82608695652,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,,6.47058823529,,,,,,,,,,,,,,4.94202898551,,,,,7.85714285714,5.81632653061,,,,,,,,,2.2,2.2,,,2.2,,6.24025974026,,,,7.66666666667,,,,22.8333333333,6.13427561837,,6.47058823529,,,,,,3.75,,,,,,5.0,,,,,,,,,4.58333333333,,,,,,,,,,,,,,
59,G0400130061028,,12.92,,7.407239819,,,5.09090909091,,11.8936170213,7.68348623853,,,,8.25,5.78260869565,,6.40449438202,,,,,7.4512195122,,,,,,,,5.8679245283,6.53846153846,,,,,,,5.19047619048,3.75,,,9.30909090909,,,,,6.625,6.08695652174,,,6.6,,,,8.05405405405,,9.75,,5.0,,,7.05,8.42857142857,6.5,,,4.91044776119,6.66666666667,12.0666666667,,,7.08849557522,,,,,,7.09459459459,,12.0666666667,11.2666666667,8.0652173913,8.88888888889,,7.48936170213,,,,,,,,9.11111111111,7.05,7.05,,6.27906976744,,,6.21875,,,,,,8.8,,,,,8.375,,,8.72413793103,,,,,5.28,,,,6.05263157895,5.44444444444,16.5,,,,6.11111111111,6.11111111111,,,6.11111111111,,6.0,,,6.66666666667,13.8333333333,,,,,7.17976031957,,7.50519031142,5.01851851852,20.0,,,,7.16666666667,9.375,,,,4.0,,,8.53125,,8.6,,,,,,,,,,,,,,6.91666666667,,8.27840909091,,,
60,G0400130061029,,12.9166666667,,4.75925925926,,6.12903225806,,,,,5.05357142857,,,8.33333333333,5.54794520548,,,,,5.35714285714,,6.45283018868,,,,9.0,9.0,,,,,,,5.05357142857,,,,,,,,6.57142857143,,,,5.0,7.25,,,5.0,,,,,,3.0,6.4,,,3.76470588235,,4.2,,,,5.0,5.91428571429,,12.9166666667,,,6.875,,,,,,14.0714285714,7.11111111111,12.9166666667,7.5625,,,,9.8,,,,6.12903225806,,,4.85714285714,,4.2,4.2,,,,,8.10204081633,5.94736842105,,,,,7.1,,,6.9375,9.8,,,,5.35625,,3.76470588235,,,7.5625,,,,5.05357142857,,,,,,,6.86666666667,,,6.86666666667,,,,7.85714285714,4.95833333333,,,,,,6.09040590406,,,3.42857142857,,,7.85714285714,,5.58762886598,6.9375,,,,,,,5.95294117647,,,,6.33333333333,,,8.33333333333,,9.0,12.9166666667,,,,,,,,,,,
61,G0400130061030,,,,,,,,,,,,7.5,,,7.5,,,,,,,,,,,,,,,,,,,,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24,,6.24,,,,,,,,,,,,,,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,G0400130061031,,,,,,,,,,,,,3.57894736842,3.57894736842,3.54166666667,,,,,,,4.75,,,,,,6.88392857143,,6.88392857143,,3.54166666667,,,6.33333333333,,,,,,,8.75,,,,,,,5.44444444444,7.125,,,,,,,,,,,,,,,,6.85714285714,,,,,,5.88888888889,,,,,,,5.53125,,,4.75,,,5.44444444444,,,,,6.33333333333,,6.33333333333,,,,,,,,,,,,,,6.33333333333,,,,,,,,6.27272727273,,,,,,,,,,,,,,,,,,,,,2.68,,,6.33333333333,,,,,,6.14705882353,,,,,,,,6.85714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
63,G0400130061032,,,,,,,,,,,,,,5.0,5.0,,,13.0,,,,7.5,,,,,,,,,,,,,5.0,,,,,,,,,7.5,,7.5,,,,,,,,,,,7.5,,,,,,,,,,6.0,13.0,,,,7.5,,,,,,,,,,,,,,,6.0,,,,,6.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,G0400130061033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,6.375,,,,,6.33333333333,,,,,,,,,,6.375,,,8.5,,,,6.375,,,,,,8.5,,,,,,,,,,,,,,,7.5625,,,,,,,,,,,,,,6.39473684211,,,,,,,,,,,,6.33333333333,,,,,,,,,7.5625,,,,,,,,,7.04651162791,,,,,,,,6.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,G0400130061034,,,7.29166666667,7.29166666667,,,,,,,,,,,,,,,,,,4.88888888889,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,6.86666666667,12.0,,,,,,,,,6.14814814815,,,,,6.86666666667,,,,,,,6.86666666667,,,,,,,,9.78947368421,,8.33333333333,8.0,,8.97142857143,,,,,,,,7.29166666667,,,,,,8.23076923077,,,,,,,,7.875,,,,,4.88888888889,,3.5,,,,,,,,,,,,6.54166666667,,7.38461538462,,3.5,,,,,,,6.95454545455,,4.88888888889,,,,3.5,,7.0,,,,,,,,,,,,7.875,,,,,,,,,,,,,6.54166666667,,,,
66,G0400130061035,,5.0,,,,,,,,,,,,,,,,7.33333333333,,,,6.17857142857,,,,,,,,4.23076923077,,,,,,,,4.95,,,,13.2,,,1.33333333333,,5.11111111111,,1.33333333333,,,,,,,,,,,,,,,7.5,,,4.23076923077,7.33333333333,5.0,,,7.94117647059,,,1.33333333333,,,,5.75,5.0,,8.1,,,5.44444444444,,,,,,,7.33333333333,,,,,,,,,,,,,,8.16666666667,,,,,,,,,,,,,5.11111111111,,,,,7.5,,,,,,,,,,,,,,,,,7.33333333333,,,4.77358490566,,,,,,8.16666666667,,7.5,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,
67,G0400130061036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66666666667,,,,,8.16666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,G0400130061037,,5.0,9.46875,,,,4.66666666667,,,,,,,,5.16666666667,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,4.5,14.7368421053,,,,,,,,,,,,,,,,,,,4.66666666667,6.33333333333,,,,4.3,,,,,6.33333333333,,5.16666666667,,,,,6.5,,,7.8,,,,,,,,,,14.7368421053,,,,,6.8,,,,,,,,,4.66666666667,,,,,,,,,,,,,6.33333333333,,,,,,,,,13.0,,13.0,,,13.0,,,,,,,,,,,8.97887323944,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,G0400130061038,,12.5,,,,,,,,,,,,,,,,,,8.33333333333,6.25,9.26086956522,,,,,,,,5.83333333333,,,,,,,3.5,,,,,,,,,10.7142857143,,,,,,,,,,,,,,,,,,,,10.7142857143,5.83333333333,,,,,,,,,,,,,,8.69230769231,,,,,,,,,,,6.25,,,,,,,,3.5,,10.7142857143,,,,,,,,,,,10.7142857143,,,,,,8.69230769231,6.25,,,,,,,,,,6.25,,,6.25,,3.5,,,,,6.25,,,,5.05555555556,,,,,,,,10.7142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,G0400130061039,,7.49425287356,6.05907172996,6.16923076923,,,,,8.27272727273,,,,,,,,,,,,5.88235294118,,5.86111111111,,,,,,,4.875,,,,,,,3.77358490566,,,,8.27272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,7.5421686747,,,,,,,,5.0,,,,,,,,,,,,,4.875,,,,8.42857142857,,,,,,4.22222222222,,,3.66666666667,7.61445783133,,,,,,,6.07042253521,,,,,,5.88235294118,,,,,,,,,,,,,,,5.81481481481,,,,,,,,,5.98423423423,4.22222222222,5.74074074074,,3.66666666667,,,,,,,10.7916666667,,,4.55769230769,,,,,,,,,,,,,,,,,,,,,,,
71,G0400130061040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6666666667,,11.6666666667,,,,,,,,,,,,,,11.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,G0400130061041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.17647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,G0400130061042,,4.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66666666667,,,,,,,,,,,,,,,4.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66666666667,,,,,
74,G0400130061043,,8.25,5.83333333333,,,,,,,,,,,5.83333333333,5.83333333333,,,,,,,,,,,,,,,4.125,10.0,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,5.83333333333,,,,,7.9,,,,,,,5.8,,,,,,6.5,,,,,,,,4.85714285714,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,6.21052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,G0400130061044,,7.375,,,,,,,,,,,,6.4,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,G0400130061045,,10.9941860465,,,,,,,,,,,,,5.0,,,,6.24,,7.16666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,4.0,,,,,,,,5.0,,,,,,,11.0,,,,,,,,,,,,,,5.0,7.16666666667,,,,,,,,,,,,,7.16666666667,,,,,,,,,,,,,,,,,,,2.5,,,,,6.41935483871,,,7.16666666667,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,G0400130061046,,4.66666666667,3.0,,,,,,,,,,,,,,,,,3.33333333333,12.3125,3.33333333333,,5.25,,,,,,,,,,,,,6.125,,,,,3.57142857143,,,,,,5.75,,,,,,,,,,,,,,,,,,,4.35294117647,,4.66666666667,,,3.57142857143,,,,,,,,,,,,,4.66666666667,,,,,,,,,,,,,,,6.125,6.60784313725,,,,,,,,,4.66666666667,,,,4.81818181818,,,,,,12.3125,,,,,,,,,,,,,,,6.0,,,,,,,,,6.0,,,,,,,,5.25,,,,,5.25,12.3125,,,6.60784313725,,,4.33333333333,,,,,,4.66666666667,,,,,,,,,,,
78,G0400130061047,,,,,,,,,,,,,,,,,,4.25,,,,11.2727272727,,,,,,,,,,,,,,,6.16666666667,4.9375,,,,5.6,,,,,,,,,,,,,,,,5.0,,,,,,,,,6.16666666667,4.25,,,,5.6,,,,,,,,,,11.2727272727,,5.33333333333,4.66666666667,,,,5.33333333333,,,,,,,,,,,,,,,,,5.0,,,,,,,,5.72222222222,,,,,,,,,,,,,,,6.34615384615,6.34615384615,,,6.34615384615,,5.13157894737,,,,,,,,,5.38541666667,,,,,,,,4.75,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
79,G0400130061100,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,6.88235294118,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
