,GISJOIN,TotalReviews,Accessories,Active Life,American (New),American (Traditional),Apartments,Appliances,Appliances & Repair,Arts & Crafts,Arts & Entertainment,Asian Fusion,Auto Detailing,Auto Glass Services,Auto Parts & Supplies,Auto Repair,Automotive,Bagels,Bakeries,Banks & Credit Unions,Barbeque,Barbers,Bars,Beauty & Spas,"Beer, Wine & Spirits",Bikes,Body Shops,"Books, Mags, Music & Video",Bookstores,Breakfast & Brunch,Buffets,Burgers,Cafes,Car Dealers,Car Rental,Car Wash,Carpet Cleaning,Caterers,Chicken Wings,Chinese,Chiropractors,Churches,Cinema,Coffee & Tea,Contractors,Convenience Stores,Cosmetic Dentists,Cosmetics & Beauty Supply,Day Spas,Delis,Dentists,Department Stores,Desserts,Diners,Discount Store,Dive Bars,Doctors,Donuts,Drugstores,Dry Cleaning & Laundry,Education,Electronics,Ethnic Food,Event Planning & Services,Eyelash Service,Eyewear & Opticians,Family Practice,Fashion,Fast Food,Financial Services,Fitness & Instruction,Florists,Flowers & Gifts,Food,Furniture Stores,Gas & Service Stations,General Dentistry,Gluten-Free,Golf,Greek,Grocery,Gyms,Hair Removal,Hair Salons,Hair Stylists,Hardware Stores,Health & Medical,Health Markets,Heating & Air Conditioning/HVAC,Hobby Shops,Home & Garden,Home Cleaning,Home Decor,Home Services,Hot Dogs,Hotels,Hotels & Travel,IT Services & Computer Repair,Ice Cream & Frozen Yogurt,Indian,Insurance,Italian,Japanese,Jewelry,Juice Bars & Smoothies,Landscaping,Latin American,Local Services,Lounges,Makeup Artists,Massage,Massage Therapy,Medical Centers,Mediterranean,Men's Clothing,Mexican,Middle Eastern,Mobile Phones,Movers,Music Venues,Nail Salons,Nightlife,Notaries,Nurseries & Gardening,Oil Change Stations,Optometrists,Parks,Party & Event Planning,Performing Arts,Pet Boarding/Pet Sitting,Pet Groomers,Pet Services,Pet Stores,Pet Training,Pets,Photographers,Pizza,Plumbing,Printing Services,Professional Services,Public Services & Government,Pubs,Real Estate,Real Estate Services,Religious Organizations,Restaurants,Salad,Sandwiches,Seafood,Self Storage,Sewing & Alterations,Shipping Centers,Shoe Stores,Shopping,Skin Care,Southern,Specialty Food,Specialty Schools,Sporting Goods,Sports Bars,Sports Wear,Steakhouses,Sushi Bars,Tanning,Tattoo,Tex-Mex,Thai,Thrift Stores,Tires,Tobacco Shops,Toy Stores,Trainers,Transportation,Urgent Care,"Used, Vintage & Consignment",Vape Shops,Vegetarian,Venues & Event Spaces,Veterinarians,Vietnamese,Wine Bars,Women's Clothing,Yoga
35,G0400130050702,162,,,,0.00617283950617,,,,,,,,,,,0.00617283950617,,,,0.00617283950617,,,,,,,,,,,,0.00617283950617,,,,,,0.00617283950617,,,,,0.00617283950617,,,,,,,,,,,,,,,,,,,0.00617283950617,0.00617283950617,,,,,0.00617283950617,,,,,0.0123456790123,,0.00617283950617,,,,,,,,,,,,,,,,,,,,0.00617283950617,0.00617283950617,,,,,0.00617283950617,,,,,,,,,,,,,,0.00617283950617,,,,,,,,,,,,,,,,,,,,,0.0185185185185,,,,,,,,,0.0617283950617,,0.00617283950617,,,,,,,,,0.00617283950617,,,,,0.00617283950617,,,,,,,,,,,,,,,,,,,,,
36,G0400130060801,285,,,0.00701754385965,,,,,,,,,,0.00350877192982,0.00350877192982,0.0105263157895,,,,,0.00350877192982,0.00350877192982,0.0140350877193,,,,,,,0.00350877192982,0.00701754385965,,,,,,,,,,,,,0.00350877192982,,,,,,,,,,,,0.00350877192982,,,0.00350877192982,,,,0.0105263157895,,,,0.00350877192982,0.00701754385965,0.00350877192982,,0.00350877192982,0.00350877192982,0.00350877192982,,,,,,,,,,0.0105263157895,,,0.00350877192982,,0.00701754385965,,0.00350877192982,,,0.0105263157895,0.00350877192982,0.0105263157895,0.0105263157895,,0.00350877192982,,0.00350877192982,0.00350877192982,,,,,,0.0105263157895,,,,,,,,0.0105263157895,,0.00350877192982,,,,0.00350877192982,,0.00350877192982,0.00350877192982,,,,,,,,,,0.0105263157895,,0.00701754385965,,0.00350877192982,0.00350877192982,0.00350877192982,,,,,0.0421052631579,,,,,,,,0.0140350877193,,,,,,0.00350877192982,,,,,,,,,0.00350877192982,,,,,0.00350877192982,0.00350877192982,,,,0.0105263157895,,,,
37,G0400130060901,111,,0.00900900900901,0.00900900900901,,,0.00900900900901,,,,,,,,,,,,,,,,0.036036036036,,,,,,,,,,,,,,,,,,,,,,0.00900900900901,,0.00900900900901,,,,,,,,,,,0.00900900900901,,,,,,,,,,0.00900900900901,,0.00900900900901,,,0.00900900900901,,,,,,,,0.00900900900901,,,,,,,,0.00900900900901,0.00900900900901,,,0.00900900900901,,,,,,,,,,,,,,,,,,,,,,0.027027027027,,,,,0.00900900900901,,,,,,,,,,,,,,,,0.027027027027,,,,,,0.00900900900901,0.00900900900901,,0.0630630630631,,,,,,,,0.027027027027,,,,,,,,,,0.00900900900901,0.00900900900901,,,,,,0.00900900900901,0.00900900900901,,,,,,,,,,,
38,G0400130060902,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00714285714286,,,,,,,,,,,,,0.00714285714286,,,,,,,,,,,,0.00714285714286,,,,0.00714285714286,,,,,,0.0142857142857,,,,,,,0.0142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0357142857143,,,,,,,,,,,,,,,,,0.00714285714286,,0.00714285714286,,0.00714285714286,,,,,,,,,0.0428571428571,,0.00714285714286,,,,,,0.00714285714286,,,,,,,,,,,,0.00714285714286,,,,,,,,,,,,,,,,,
39,G0400130060903,12,,,,,,,,,,,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,,,,,,,,0.0833333333333,,0.0833333333333,,,,,,,,,,,0.0833333333333,,,,,,,,,,,,,,,0.0833333333333,,,,,,,,,,,,,,,,,,,,0.0833333333333,,,,,,,,,,,,0.0833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0833333333333,,,,,,,,,,,,,0.0833333333333,,,,,,,,,,,0.0833333333333,,,,,,,,,,,,,,,,,,
40,G0400130060904,3,,,,,,,,,,,,,,,,,,,0.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,G0400130061009,1277,0.000783085356304,0.00234925606891,0.00234925606891,0.00391542678152,,,,,,0.000783085356304,,,,0.00234925606891,0.00391542678152,,0.000783085356304,0.000783085356304,0.00156617071261,0.000783085356304,0.00234925606891,0.0101801096319,0.000783085356304,0.000783085356304,,0.00156617071261,,0.000783085356304,,0.00313234142522,0.000783085356304,,,,,,0.00156617071261,0.00156617071261,,,,0.000783085356304,,0.00234925606891,0.00156617071261,0.00234925606891,0.00156617071261,,0.00156617071261,0.00156617071261,,,0.00156617071261,,0.00234925606891,,0.00234925606891,0.000783085356304,,0.000783085356304,,0.000783085356304,0.000783085356304,,0.00156617071261,0.00469851213782,0.00391542678152,0.000783085356304,0.00156617071261,0.000783085356304,0.000783085356304,0.0125293657009,,0.00156617071261,0.00156617071261,0.000783085356304,,,0.00234925606891,,,0.00156617071261,0.000783085356304,0.000783085356304,0.00626468285043,,,0.00156617071261,0.00156617071261,,0.000783085356304,0.00234925606891,0.000783085356304,0.000783085356304,0.000783085356304,,0.00313234142522,,,0.00234925606891,,,0.000783085356304,,,0.00313234142522,,,0.00156617071261,,,,0.000783085356304,0.00313234142522,,0.000783085356304,,,0.00469851213782,0.00234925606891,0.000783085356304,,0.00156617071261,,,,,,0.00156617071261,0.00234925606891,0.00156617071261,0.00156617071261,0.00313234142522,,0.00391542678152,,0.00156617071261,,,,,,,0.0250587314017,,0.000783085356304,0.000783085356304,,0.000783085356304,0.000783085356304,0.00156617071261,0.0187940485513,,0.000783085356304,0.000783085356304,,0.00234925606891,0.00156617071261,0.000783085356304,0.00156617071261,0.000783085356304,0.000783085356304,,0.000783085356304,,0.00156617071261,0.00156617071261,,0.000783085356304,,,0.000783085356304,,,,,0.000783085356304,,,0.000783085356304,0.000783085356304
42,G0400130061010,824,,0.00364077669903,0.00121359223301,0.00485436893204,,,,,0.00121359223301,,,,,,,,,,,,0.00485436893204,0.00728155339806,0.00242718446602,,,,,,,,,,,,,,0.00121359223301,,,,,0.00121359223301,,,0.00121359223301,,0.00121359223301,,0.00242718446602,0.00121359223301,,,,,,,,,,,,0.00242718446602,0.00121359223301,,,0.00242718446602,,,0.00121359223301,0.00121359223301,0.00121359223301,0.00485436893204,,,0.00242718446602,,0.00242718446602,,,,,0.00364077669903,0.00121359223301,,0.00364077669903,,,0.00121359223301,,,,0.00364077669903,,0.00121359223301,0.00121359223301,,,,,0.00242718446602,0.00121359223301,,,,,,0.00121359223301,,0.00242718446602,0.00121359223301,,,,0.00242718446602,0.00121359223301,,,,0.00121359223301,0.00606796116505,,,,,,,,0.00121359223301,,0.00121359223301,,,0.00121359223301,,0.00364077669903,0.00121359223301,,,0.00121359223301,0.00242718446602,,,,0.0157766990291,,,,,,,,0.00485436893204,0.00485436893204,,,,0.00242718446602,,0.00121359223301,0.00121359223301,,,,,,,,,,0.00121359223301,,,,,,,,,,0.00121359223301,
43,G0400130061011,87,,,,,,,,,,,,,,,0.0114942528736,,,,,,,0.0114942528736,,,,,,,,,,,,,,,,0.0114942528736,,,,,0.0114942528736,,,,,,,,,,,,,,,,,,,0.0114942528736,,,,,0.0114942528736,,,,,0.0114942528736,,,,,,,0.0114942528736,,,,,,,,,,,,,0.0229885057471,,,0.0114942528736,,,,,0.0114942528736,,,,,,0.0114942528736,,,,,,,,,,,,,0.0114942528736,,,,,,,0.0114942528736,,,,,,,,,0.0114942528736,0.0114942528736,,,,,,,,0.0344827586207,,0.0114942528736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,G0400130061012,3384,0.000295508274232,0.00118203309693,0.000295508274232,0.00384160756501,,0.000295508274232,,0.000295508274232,0.000591016548463,0.000886524822695,,0.000295508274232,0.000295508274232,0.000886524822695,0.00236406619385,0.000591016548463,0.000295508274232,0.000295508274232,0.000295508274232,0.000886524822695,0.00236406619385,0.00502364066194,,,,0.000591016548463,0.000591016548463,0.00206855791962,0.000295508274232,0.00147754137116,0.000295508274232,,0.000295508274232,0.000295508274232,,,0.000295508274232,0.00118203309693,0.000591016548463,0.000295508274232,0.000591016548463,0.000886524822695,,0.000295508274232,0.000295508274232,0.000886524822695,0.000886524822695,,0.000295508274232,0.00118203309693,0.000295508274232,0.00118203309693,0.000591016548463,,0.00118203309693,,0.000295508274232,,,0.000295508274232,,0.00177304964539,,0.000295508274232,,0.00206855791962,0.00206855791962,0.000295508274232,0.000886524822695,0.000295508274232,0.000295508274232,0.00384160756501,0.00118203309693,0.000295508274232,0.000295508274232,0.000295508274232,0.000295508274232,0.000295508274232,0.000591016548463,0.000591016548463,,0.00118203309693,,,0.00295508274232,,,0.000295508274232,0.00177304964539,,,0.000295508274232,,0.00147754137116,0.00177304964539,,0.00118203309693,0.000295508274232,,0.00118203309693,0.00147754137116,0.000591016548463,0.000295508274232,,,0.000295508274232,0.000295508274232,,0.000295508274232,,,0.000295508274232,,0.00295508274232,,,0.000295508274232,,0.00147754137116,0.00236406619385,,,0.000591016548463,0.000591016548463,,0.000295508274232,,,,,,,0.000295508274232,,0.00206855791962,,,,,,,,0.000295508274232,0.0197990543735,,0.000591016548463,0.000591016548463,,,,0.000295508274232,0.00768321513002,,,,,0.000295508274232,0.000886524822695,,0.000591016548463,0.00118203309693,,0.000295508274232,,0.000591016548463,,0.000886524822695,,0.000295508274232,0.000591016548463,,0.000295508274232,,,,0.000295508274232,0.000295508274232,0.000591016548463,,0.000886524822695,
45,G0400130061013,185,,,,,,,,,,,,,0.00540540540541,,0.00540540540541,,,,,,,0.00540540540541,,,,,,,,0.00540540540541,,,,,,,,0.00540540540541,,,,,,,,,,,0.00540540540541,,,,,,,,0.00540540540541,,,,,,,,,,0.0108108108108,,,,,0.0108108108108,,,0.00540540540541,,,,0.00540540540541,,,0.00540540540541,,,0.00540540540541,,0.00540540540541,,,,,0.0108108108108,,,,,0.00540540540541,,,,,,,0.00540540540541,,,,,,,,,,0.00540540540541,,,,,,,,,,,,,,,,,,,,,0.00540540540541,,,,,,,,,0.0216216216216,,,,,,,,0.00540540540541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,G0400130061014,356,,0.00842696629213,0.00280898876404,0.00280898876404,,,,,,0.00280898876404,,,,,,,,,0.00561797752809,,0.00280898876404,0.00280898876404,,,,,,,,,,,,,,,0.00280898876404,,0.00280898876404,,,0.00280898876404,,0.00280898876404,,,,,,,,,,,,,,,,,,,,,,,,,0.00561797752809,0.00280898876404,0.00280898876404,0.00561797752809,,,,,0.00280898876404,,0.00280898876404,0.00280898876404,,,,,0.00561797752809,,,,,,,0.00280898876404,,,,,0.00280898876404,,,,,,,,,,,,,0.00280898876404,0.00280898876404,,,0.00280898876404,,,,,0.00280898876404,0.00280898876404,,,,,,,,,,,,,,,0.00280898876404,,,0.00280898876404,,,,,,0.0224719101124,,,,,,,,0.00842696629213,,,,,0.00280898876404,0.00280898876404,,,,,,,0.00280898876404,,,0.00280898876404,,0.00280898876404,,,,,,,,,,,0.00280898876404
47,G0400130061015,503,,,0.00198807157058,,,,,0.00198807157058,,0.00198807157058,,,,,0.00397614314115,,,,0.00198807157058,,0.00596421471173,0.00994035785288,,0.00198807157058,,,,,0.00198807157058,0.00198807157058,,,,0.00397614314115,,,,0.00198807157058,,,,,,,,0.00397614314115,0.00198807157058,,,,,,,,0.00198807157058,,,,,,,,,,,0.00198807157058,0.00397614314115,,,,,0.00198807157058,,,,,,,0.00198807157058,,,0.00397614314115,,,0.00198807157058,,,,0.00198807157058,,0.00198807157058,0.00397614314115,,,,,,0.00198807157058,,0.00397614314115,,0.00198807157058,,,,0.00198807157058,,,0.00198807157058,,0.00198807157058,,0.00198807157058,0.00198807157058,,,,,0.00198807157058,0.00596421471173,,,,,,,,,,,,,,,0.00596421471173,,0.00198807157058,0.00198807157058,,,,,,0.0218687872763,,,,,,0.00198807157058,,0.00994035785288,,,,,0.00198807157058,0.00198807157058,,0.00198807157058,,,,,,,,,,,,0.00198807157058,,,,,,,0.00198807157058,,
48,G0400130061016,15,,,,,0.0666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0666666666667,,,,,,,0.133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,G0400130061018,152,,0.00657894736842,,,,,,,,,,,,,,,,,,,,0.00657894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00657894736842,,,,,,,,,,,,,,,,0.00657894736842,,,,,,,,,,,,,,,0.00657894736842,,,,,,,,,,,,,,0.00657894736842,,,,,0.00657894736842,,,,,,,,,,,,,,,,0.00657894736842,,,,,,,,,0.0263157894737,,,,,,,,0.00657894736842,,,,,,,,,0.00657894736842,,,,,,,,,0.00657894736842,,,,,,,,,,,
50,G0400130061019,5,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,G0400130061020,594,,0.00673400673401,,0.003367003367,,,,,,,,0.0016835016835,,0.0016835016835,0.00673400673401,,0.0016835016835,,,0.0016835016835,0.0016835016835,0.00673400673401,0.0016835016835,0.0016835016835,,,,,,0.003367003367,,,,0.0016835016835,,,0.0016835016835,0.0016835016835,0.0016835016835,,,0.003367003367,,0.0016835016835,,0.0016835016835,0.0016835016835,,0.0016835016835,,,,,,0.003367003367,,0.003367003367,,,,,,,0.0016835016835,0.0016835016835,,0.00505050505051,0.0016835016835,0.003367003367,0.0016835016835,0.0016835016835,0.0117845117845,,,,,,,0.003367003367,0.0016835016835,0.0016835016835,,,,0.010101010101,,,,0.0016835016835,,,0.003367003367,,,0.003367003367,,0.0016835016835,,0.0016835016835,0.003367003367,,,,,,,,,,0.0016835016835,,,,,,,,,0.0016835016835,0.0016835016835,,,,0.0016835016835,0.0016835016835,,,,,,0.0016835016835,,0.0016835016835,,0.00505050505051,,,,,,,,,0.020202020202,,0.003367003367,0.0016835016835,,,,,0.010101010101,0.0016835016835,,,,0.0016835016835,0.0016835016835,,,,,,,0.0016835016835,,,,,,0.0016835016835,0.0016835016835,,,,,,,,,0.0016835016835
52,G0400130061021,85,,0.0117647058824,,,,,,,0.0117647058824,,,,,,,,0.0117647058824,,,,,0.0352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,0.0117647058824,0.0117647058824,,,,,,,,,,,,,,,,,0.0117647058824,,,0.0117647058824,,,0.0117647058824,,,,,,,,,,0.0235294117647,0.0117647058824,,0.0117647058824,,,,,,,0.0117647058824,,,,,,,,0.0117647058824,,,,,,,,,,,,,,,,,,,0.0235294117647,,,,,,,,,,,,,,,,,,,,0.0117647058824,,,,,0.0235294117647,,,,,,,,0.0117647058824,,,,,,,,,,,,,,,,,,,,,0.0117647058824,,,,,,,,
53,G0400130061022,284,,,,,0.00352112676056,,,,,,,,,,,,,,,,0.00352112676056,0.0140845070423,0.00352112676056,,,,,,,,,,,,,,,,,,,,,,,,0.00352112676056,,0.00352112676056,0.0105633802817,,,,,0.00352112676056,,0.00352112676056,,,,,,,,,0.0105633802817,0.00704225352113,,,,,0.0105633802817,0.00352112676056,,,,,,0.00352112676056,,,,,,0.00704225352113,,,,0.00352112676056,,0.00352112676056,0.00352112676056,,,,,0.00352112676056,,,0.00352112676056,,,,,,,,,,,,,,,,,,,0.0140845070423,0.00352112676056,,,,,,,,,0.00352112676056,0.00352112676056,0.00352112676056,0.00352112676056,0.00352112676056,,0.00352112676056,,,,,,0.00352112676056,,,0.0140845070423,,,,,,,,0.0140845070423,0.00352112676056,,,,,,,,0.00352112676056,,,,,,,,,,,,,,,,,,0.00352112676056,,
54,G0400130061023,43,,0.0232558139535,,,,,,,,,,,,,,,,,,,0.0232558139535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0232558139535,,,,,,,,,,,,,,,0.0232558139535,,,,,,,,,,,0.0232558139535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0232558139535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0232558139535,,,,,,,,,,,
55,G0400130061024,129,,,,,,,,,0.0077519379845,,,,,0.0077519379845,0.0077519379845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077519379845,,,,,,,,,,,,,,,0.0077519379845,,,,,0.0077519379845,,,0.0077519379845,,0.0077519379845,,,0.0077519379845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077519379845,,,,,,,,,0.0077519379845,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077519379845,,,,,,,,,,
56,G0400130061025,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,G0400130061026,317,,,,,,,,,,,,,,,,,0.00315457413249,0.00315457413249,,,,0.00315457413249,,,,,,,,0.00315457413249,,,,,,,,0.00315457413249,,,,0.00630914826498,,,,,,,,0.00315457413249,,,,,,0.00315457413249,,0.00315457413249,,,,,,,,0.00315457413249,0.00946372239748,0.00315457413249,,,,0.00946372239748,,,,,,,,,,,,,0.00315457413249,,,,0.00315457413249,,,,,,,,,,,,,,,,,0.00315457413249,,,,,,,,0.00315457413249,,,,,0.00315457413249,,,,,,,,,0.00315457413249,0.00315457413249,0.00315457413249,0.00315457413249,,0.00946372239748,,,,,,,,,,,0.0157728706625,,0.00630914826498,,,,,,0.00630914826498,,,,,,,,,,,,0.00315457413249,,,,,,,,,,,,,0.00315457413249,,,,
58,G0400130061027,388,,,,0.00257731958763,,,,,,,,,0.00257731958763,,0.00515463917526,0.00257731958763,,,,0.00257731958763,0.00515463917526,0.00773195876289,,,,,,,,0.00515463917526,,,,0.00257731958763,,,,,,0.00257731958763,,,,,,,,0.00257731958763,,,,,0.00257731958763,,,,,,,,,0.00257731958763,,,,,0.00515463917526,,,,,0.00515463917526,,,,,,,,,,,,,,,,,,,,,,,,,0.00257731958763,,,0.00257731958763,,,,,,,,,,,,,,0.00257731958763,,,,,0.00515463917526,0.00515463917526,,,,,,,,,0.00257731958763,0.00257731958763,,,0.00257731958763,,0.00773195876289,,,,0.00257731958763,,,,0.00257731958763,0.020618556701,,0.00257731958763,,,,,,0.00257731958763,,,,,,0.00257731958763,,,,,,,,,0.00257731958763,,,,,,,,,,,,,,
59,G0400130061028,1165,,0.00429184549356,,0.00429184549356,,,0.000858369098712,,0.000858369098712,0.00171673819742,,,,0.00171673819742,0.00343347639485,,0.00171673819742,,,,,0.00858369098712,,,,,,,,0.00171673819742,0.00171673819742,,,,,,,0.000858369098712,0.000858369098712,,,0.00171673819742,,,,,0.00171673819742,0.00171673819742,,,0.000858369098712,,,,0.00429184549356,,0.000858369098712,,0.000858369098712,,,0.00171673819742,0.00171673819742,0.000858369098712,,,0.00343347639485,0.000858369098712,0.000858369098712,,,0.00858369098712,,,,,,0.000858369098712,,0.000858369098712,0.000858369098712,0.00515021459227,0.00171673819742,,0.00600858369099,,,,,,,,0.000858369098712,0.00171673819742,0.00171673819742,,0.00343347639485,,,0.00171673819742,,,,,,0.00257510729614,,,,,0.000858369098712,,,0.00171673819742,,,,,0.00257510729614,,,,0.00171673819742,0.00171673819742,0.00171673819742,,,,0.000858369098712,0.000858369098712,,,0.000858369098712,,0.00171673819742,,,0.000858369098712,0.000858369098712,,,,,0.0163090128755,,0.00429184549356,0.000858369098712,0.000858369098712,,,,0.00257510729614,0.000858369098712,,,,0.000858369098712,,,0.000858369098712,,0.000858369098712,,,,,,,,,,,,,,0.000858369098712,,0.000858369098712,,,
60,G0400130061029,914,,0.00218818380744,,0.00328227571116,,0.00218818380744,,,,,0.00109409190372,,,0.00109409190372,0.00328227571116,,,,,0.00109409190372,,0.00437636761488,,,,0.00109409190372,0.00109409190372,,,,,,,0.00109409190372,,,,,,,,0.00218818380744,,,,0.00109409190372,0.00218818380744,,,0.00218818380744,,,,,,0.00109409190372,0.00109409190372,,,0.00109409190372,,0.00109409190372,,,,0.00218818380744,0.00218818380744,,0.00218818380744,,,0.00328227571116,,,,,,0.00109409190372,0.00109409190372,0.00218818380744,0.00109409190372,,,,0.00109409190372,,,,0.00218818380744,,,0.00218818380744,,0.00109409190372,0.00109409190372,,,,,0.00218818380744,0.00218818380744,,,,,0.00218818380744,,,0.00109409190372,0.00109409190372,,,,0.00437636761488,,0.00109409190372,,,0.00109409190372,,,,0.00109409190372,,,,,,,0.00109409190372,,,0.00109409190372,,,,0.00109409190372,0.00218818380744,,,,,,0.0164113785558,,,0.00109409190372,,,0.00109409190372,,0.00875273522976,0.00109409190372,,,,,,,0.00109409190372,,,,0.00109409190372,,,0.00109409190372,,0.00109409190372,0.00218818380744,,,,,,,,,,,
61,G0400130061030,31,,,,,,,,,,,,0.0322580645161,,,0.0322580645161,,,,,,,,,,,,,,,,,,,,0.0322580645161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0322580645161,,0.0322580645161,,,,,,,,,,,,,,0.0322580645161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,G0400130061031,254,,,,,,,,,,,,,0.00393700787402,0.00393700787402,0.00787401574803,,,,,,,0.00393700787402,,,,,,0.00393700787402,,0.00393700787402,,0.00787401574803,,,0.00393700787402,,,,,,,0.00393700787402,,,,,,,0.00393700787402,0.00393700787402,,,,,,,,,,,,,,,,0.00787401574803,,,,,,0.011811023622,,,,,,,0.00787401574803,,,0.00393700787402,,,0.00393700787402,,,,,0.00393700787402,,0.00393700787402,,,,,,,,,,,,,,0.00393700787402,,,,,,,,0.00393700787402,,,,,,,,,,,,,,,,,,,,,0.00393700787402,,,0.00393700787402,,,,,,0.011811023622,,,,,,,,0.00787401574803,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00393700787402,
63,G0400130061032,21,,,,,,,,,,,,,,0.047619047619,0.047619047619,,,0.047619047619,,,,0.047619047619,,,,,,,,,,,,,0.047619047619,,,,,,,,,0.047619047619,,0.047619047619,,,,,,,,,,,0.047619047619,,,,,,,,,,0.047619047619,0.047619047619,,,,0.047619047619,,,,,,,,,,,,,,,0.047619047619,,,,,0.047619047619,,,,,,,,,,,,,,0.047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619,,,,,,,,0.047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,G0400130061033,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00909090909091,,,,,,,,0.00909090909091,,,,,0.00909090909091,,,,,,,,,,0.00909090909091,,,0.00909090909091,,,,0.00909090909091,,,,,,0.00909090909091,,,,,,,,,,,,,,,0.00909090909091,,,,,,,,,,,,,,0.00909090909091,,,,,,,,,,,,0.00909090909091,,,,,,,,,0.00909090909091,,,,,,,,,0.0181818181818,,,,,,,,0.00909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,G0400130061034,199,,,0.00502512562814,0.00502512562814,,,,,,,,,,,,,,,,,,0.00502512562814,,,,,,,,,,,,,0.00502512562814,,,,,,,,,,,,,,,,,,,,,,0.00502512562814,0.00502512562814,,,,,,,,,0.0150753768844,,,,,0.00502512562814,,,,,,,0.00502512562814,,,,,,,,0.0100502512563,,0.00502512562814,0.00502512562814,,0.0150753768844,,,,,,,,0.00502512562814,,,,,,0.0150753768844,,,,,,,,0.00502512562814,,,,,0.00502512562814,,0.00502512562814,,,,,,,,,,,,0.00502512562814,,0.00502512562814,,0.00502512562814,,,,,,,0.0251256281407,,0.00502512562814,,,,0.00502512562814,,0.0100502512563,,,,,,,,,,,,0.00502512562814,,,,,,,,,,,,,0.00502512562814,,,,
66,G0400130061035,122,,0.00819672131148,,,,,,,,,,,,,,,,0.00819672131148,,,,0.016393442623,,,,,,,,0.00819672131148,,,,,,,,0.00819672131148,,,,0.00819672131148,,,0.00819672131148,,0.00819672131148,,0.00819672131148,,,,,,,,,,,,,,,0.00819672131148,,,0.00819672131148,0.00819672131148,0.00819672131148,,,0.016393442623,,,0.00819672131148,,,,0.00819672131148,0.00819672131148,,0.00819672131148,,,0.016393442623,,,,,,,0.00819672131148,,,,,,,,,,,,,,0.00819672131148,,,,,,,,,,,,,0.00819672131148,,,,,0.00819672131148,,,,,,,,,,,,,,,,,0.00819672131148,,,0.016393442623,,,,,,0.00819672131148,,0.00819672131148,,,,,,,,,,,,,,,,,,0.00819672131148,,,,,,,,,,,
